778 130 1 18.0 3.0 20.0
779 130 1 19.0 3.0 20.0
780 130 1 20.0 3.0 20.0
781 131 1 9.0 18.0 9.0
782 131 1 9.0 18.0 10.0
783 131 1 9.0 18.0 11.0
784 131 1 9.0 18.0 12.0
785 131 1 9.0 18.0 13.0
786 131 1 9.0 18.0 14.0
787 132 1 15.0 17.0 28.0
788 132 1 15.0 18.0 28.0
789 132 1 15.0 19.0 28.0
790 132 1 15.0 20.0 28.0
791 132 1 15.0 21.0 28.0
792 132 1 15.0 22.0 28.0
793 133 1 6.0 16.0 15.0
794 133 1 6.0 17.0 15.0
795 133 1 6.0 18.0 15.0
796 133 1 6.0 19.0 15.0
797 133 1 6.0 20.0 15.0
798 133 1 6.0 21.0 15.0
799 134 1 22.0 13.0 11.0
800 134 1 22.0 14.0 11.0
801 134 1 22.0 15.0 11.0
802 134 1 22.0 16.0 11.0
803 134 1 22.0 17.0 11.0
804 134 1 22.0 18.0 11.0
805 135 1 13.0 7.0 1.0
806 135 1 13.0 8.0 1.0
807 135 1 13.0 9.0 1.0
808 135 1 13.0 10.0 1.0
809 135 1 13.0 11.0 1.0
810 135 1 13.0 12.0 1.0
811 136 1 26.0 10.0 9.0
812 136 1 26.0 11.0 9.0
813 136 1 26.0 12.0 9.0
814 136 1 26.0 13.0 9.0
815 136 1 26.0 14.0 9.0
816 136 1 26.0 15.0 9.0
817 137 1 16.0 25.0 22.0
818 137 1 17.0 25.0 22.0
819 137 1 18.0 25.0 22.0
820 137 1 19.0 25.0 22.0
821 137 1 20.0 25.0 22.0
822 137 1 21.0 25.0 22.0
823 138 1 5.0 4.0 1.0
824 138 1 6.0 4.0 1.0
825 138 1 7.0 4.0 1.0
826 138 1 8.0 4.0 1.0
827 138 1 9.0 4.0 1.0
828 138 1 10.0 4.0 1.0
829 139 1 23.0 7.0 19.0
830 139 1 24.0 7.0 19.0
831 139 1 25.0 7.0 19.0
832 139 1 26.0 7.0 19.0
833 139 1 27.0 7.0 19.0
834 139 1 28.0 7.0 19.0
835 140 1 9.0 1.0 22.0
836 140 1 9.0 2.0 22.0
837 140 1 9.0 3.0 22.0
838 140 1 9.0 4.0 22.0
839 140 1 9.0 5.0 22.0
840 140 1 9.0 6.0 22.0
841 141 1 17.0 2.0 27.0
842 141 1 18.0 2.0 27.0
843 141 1 19.0 2.0 27.0
844 141 1 20.0 2.0 27.0
845 141 1 21.0 2.0 27.0
846 141 1 22.0 2.0 27.0
847 142 1 29.0 17.0 11.0
848 142 1 29.0 18.0 11.0
849 142 1 29.0 19.0 11.0
850 142 1 29.0 20.0 11.0
851 142 1 29.0 21.0 11.0
852 142 1 29.0 22.0 11.0
853 143 1 23.0 20.0 24.0
854 143 1 24.0 20.0 24.0
855 143 1 25.0 20.0 24.0
856 143 1 26.0 20.0 24.0
857 143 1 27.0 20.0 24.0
858 143 1 28.0 20.0 24.0
859 144 1 9.0 29.0 19.0
860 144 1 10.0 29.0 19.0
861 144 1 11.0 29.0 19.0
862 144 1 12.0 29.0 19.0
863 144 1 13.0 29.0 19.0
864 144 1 14.0 29.0 19.0
865 145 1 21.0 1.0 25.0
866 145 1 22.0 1.0 25.0
867 145 1 23.0 1.0 25.0
868 145 1 24.0 1.0 25.0
869 145 1 25.0 1.0 25.0
870 145 1 26.0 1.0 25.0
871 146 1 26.0 7.0 20.0
872 146 1 26.0 7.0 21.0
873 146 1 26.0 7.0 22.0
874 146 1 26.0 7.0 23.0
875 146 1 26.0 7.0 24.0
876 146 1 26.0 7.0 25.0
877 147 1 16.0 10.0 18.0
878 147 1 16.0 11.0 18.0
879 147 1 16.0 12.0 18.0
880 147 1 16.0 13.0 18.0
881 147 1 16.0 14.0 18.0
882 147 1 16.0 15.0 18.0
883 148 1 10.0 20.0 1.0
884 148 1 10.0 21.0 1.0
885 148 1 10.0 22.0 1.0
886 148 1 10.0 23.0 1.0
887 148 1 10.0 24.0 1.0
888 148 1 10.0 25.0 1.0
889 149 1 1.0 17.0 23.0
890 149 1 1.0 18.0 23.0
891 149 1 1.0 19.0 23.0
892 149 1 1.0 20.0 23.0
893 149 1 1.0 21.0 23.0
894 149 1 1.0 22.0 23.0
895 150 1 23.0 24.0 8.0
896 150 1 23.0 24.0 9.0
897 150 1 23.0 24.0 10.0
898 150 1 23.0 24.0 11.0
899 150 1 23.0 24.0 12.0
900 150 1 23.0 24.0 13.0
901 151 1 12.0 8.0 14.0
902 151 1 12.0 9.0 14.0
903 151 1 12.0 10.0 14.0
904 151 1 12.0 11.0 14.0
905 151 1 12.0 12.0 14.0
906 151 1 12.0 13.0 14.0
907 152 1 22.0 28.0 19.0
908 152 1 22.0 28.0 20.0
909 152 1 22.0 28.0 21.0
910 152 1 22.0 28.0 22.0
911 152 1 22.0 28.0 23.0
912 152 1 22.0 28.0 24.0
913 153 1 11.0 17.0 10.0
914 153 1 11.0 18.0 10.0
915 153 1 11.0 19.0 10.0
916 153 1 11.0 20.0 10.0
917 153 1 11.0 21.0 10.0
918 153 1 11.0 22.0 10.0
919 154 1 10.0 15.0 19.0
920 154 1 11.0 15.0 19.0
921 154 1 12.0 15.0 19.0
922 154 1 13.0 15.0 19.0
923 154 1 14.0 15.0 19.0
924 154 1 15.0 15.0 19.0
925 155 1 9.0 23.0 5.0
926 155 1 9.0 24.0 5.0
927 155 1 9.0 25.0 5.0
928 155 1 9.0 26.0 5.0
929 155 1 9.0 27.0 5.0
930 155 1 9.0 28.0 5.0
931 156 1 8.0 0.0 4.0
932 156 1 9.0 0.0 4.0
933 156 1 10.0 0.0 4.0
934 156 1 11.0 0.0 4.0
935 156 1 12.0 0.0 4.0
936 156 1 13.0 0.0 4.0
937 157 1 1.0 14.0 18.0
938 157 1 2.0 14.0 18.0
939 157 1 3.0 14.0 18.0
940 157 1 4.0 14.0 18.0
941 157 1 5.0 14.0 18.0
942 157 1 6.0 14.0 18.0
943 158 1 0.0 19.0 2.0
944 158 1 0.0 19.0 3.0
945 158 1 0.0 19.0 4.0
946 158 1 0.0 19.0 5.0
947 158 1 0.0 19.0 6.0
948 158 1 0.0 19.0 7.0
949 159 1 20.0 23.0 21.0
950 159 1 20.0 23.0 22.0
951 159 1 20.0 23.0 23.0
952 159 1 20.0 23.0 24.0
953 159 1 20.0 23.0 25.0
954 159 1 20.0 23.0 26.0
955 160 1 24.0 8.0 12.0
956 160 1 24.0 9.0 12.0
957 160 1 24.0 10.0 12.0
958 160 1 24.0 11.0 12.0
959 160 1 24.0 12.0 12.0
960 160 1 24.0 13.0 12.0
961 161 1 17.0 9.0 4.0
962 161 1 18.0 9.0 4.0
963 161 1 19.0 9.0 4.0
964 161 1 20.0 9.0 4.0
965 161 1 21.0 9.0 4.0
966 161 1 22.0 9.0 4.0
967 162 1 12.0 22.0 12.0
968 162 1 12.0 22.0 13.0
969 162 1 12.0 22.0 14.0
970 162 1 12.0 22.0 15.0
971 162 1 12.0 22.0 16.0
972 162 1 12.0 22.0 17.0
973 163 1 26.0 8.0 20.0
974 163 1 26.0 8.0 21.0
975 163 1 26.0 8.0 22.0
976 163 1 26.0 8.0 23.0
977 163 1 26.0 8.0 24.0
978 163 1 26.0 8.0 25.0
979 164 1 28.0 14.0 10.0
980 164 1 28.0 15.0 10.0
981 164 1 28.0 16.0 10.0
982 164 1 28.0 17.0 10.0
983 164 1 28.0 18.0 10.0
984 164 1 28.0 19.0 10.0
985 165 1 17.0 13.0 19.0
986 165 1 17.0 14.0 19.0
987 165 1 17.0 15.0 19.0
988 165 1 17.0 16.0 19.0
989 165 1 17.0 17.0 19.0
990 165 1 17.0 18.0 19.0
991 166 1 19.0 8.0 22.0
992 166 1 20.0 8.0 22.0
993 166 1 21.0 8.0 22.0
994 166 1 22.0 8.0 22.0
995 166 1 23.0 8.0 22.0
996 166 1 24.0 8.0 22.0
997 167 1 23.0 9.0 7.0
998 167 1 23.0 10.0 7.0
999 167 1 23.0 11.0 7.0
1000 167 1 23.0 12.0 7.0
1001 167 1 23.0 13.0 7.0
1002 167 1 23.0 14.0 7.0
1003 168 1 2.0 17.0 4.0
1004 168 1 2.0 18.0 4.0
1005 168 1 2.0 19.0 4.0
1006 168 1 2.0 20.0 4.0
1007 168 1 2.0 21.0 4.0
1008 168 1 2.0 22.0 4.0
1009 169 1 28.0 4.0 5.0
1010 169 1 28.0 4.0 6.0
1011 169 1 28.0 4.0 7.0
1012 169 1 28.0 4.0 8.0
1013 169 1 28.0 4.0 9.0
1014 169 1 28.0 4.0 10.0
1015 170 1 28.0 4.0 3.0
1016 170 1 28.0 5.0 3.0
1017 170 1 28.0 6.0 3.0
1018 170 1 28.0 7.0 3.0
1019 170 1 28.0 8.0 3.0
1020 170 1 28.0 9.0 3.0
1021 171 1 12.0 0.0 25.0
1022 171 1 13.0 0.0 25.0
1023 171 1 14.0 0.0 25.0
1024 171 1 15.0 0.0 25.0
1025 171 1 16.0 0.0 25.0
1026 171 1 17.0 0.0 25.0
1027 172 1 3.0 13.0 0.0
1028 172 1 3.0 13.0 1.0
1029 172 1 3.0 13.0 2.0
1030 172 1 3.0 13.0 3.0
1031 172 1 3.0 13.0 4.0
1032 172 1 3.0 13.0 5.0
1033 173 1 2.0 20.0 3.0
1034 173 1 3.0 20.0 3.0
1035 173 1 4.0 20.0 3.0
1036 173 1 5.0 20.0 3.0
1037 173 1 6.0 20.0 3.0
1038 173 1 7.0 20.0 3.0
1039 174 1 6.0 12.0 5.0
1040 174 1 7.0 12.0 5.0
1041 174 1 8.0 12.0 5.0
1042 174 1 9.0 12.0 5.0
1043 174 1 10.0 12.0 5.0
1044 174 1 11.0 12.0 5.0
1045 175 1 29.0 11.0 10.0
1046 175 1 29.0 12.0 10.0
1047 175 1 29.0 13.0 10.0
1048 175 1 29.0 14.0 10.0
1049 175 1 29.0 15.0 10.0
1050 175 1 29.0 16.0 10.0
1051 176 1 20.0 22.0 3.0
1052 176 1 20.0 23.0 3.0
1053 176 1 20.0 24.0 3.0
1054 176 1 20.0 25.0 3.0
1055 176 1 20.0 26.0 3.0
1056 176 1 20.0 27.0 3.0
1057 177 1 8.0 1.0 0.0
1058 177 1 8.0 2.0 0.0
1059 177 1 8.0 3.0 0.0
1060 177 1 8.0 4.0 0.0
1061 177 1 8.0 5.0 0.0
1062 177 1 8.0 6.0 0.0
1063 178 1 5.0 1.0 13.0
1064 178 1 6.0 1.0 13.0
1065 178 1 7.0 1.0 13.0
1066 178 1 8.0 1.0 13.0
1067 178 1 9.0 1.0 13.0
1068 178 1 10.0 1.0 13.0
1069 179 1 5.0 2.0 27.0
1070 179 1 6.0 2.0 27.0
1071 179 1 7.0 2.0 27.0
1072 179 1 8.0 2.0 27.0
1073 179 1 9.0 2.0 27.0
1074 179 1 10.0 2.0 27.0
1075 180 1 22.0 1.0 20.0
1076 180 1 23.0 1.0 20.0
1077 180 1 24.0 1.0 20.0
1078 180 1 25.0 1.0 20.0
1079 180 1 26.0 1.0 20.0
1080 180 1 27.0 1.0 20.0
1081 181 1 16.0 4.0 28.0
1082 181 1 16.0 5.0 28.0
1083 181 1 16.0 6.0 28.0
1084 181 1 16.0 7.0 28.0
1085 181 1 16.0 8.0 28.0
1086 181 1 16.0 9.0 28.0
1087 182 1 1.0 22.0 5.0
1088 182 1 1.0 22.0 6.0
1089 182 1 1.0 22.0 7.0
1090 182 1 1.0 22.0 8.0
1091 182 1 1.0 22.0 9.0
1092 182 1 1.0 22.0 10.0
1093 183 1 19.0 16.0 1.0
1094 183 1 19.0 17.0 1.0
1095 183 1 19.0 18.0 1.0
1096 183 1 19.0 19.0 1.0
1097 183 1 19.0 20.0 1.0
1098 183 1 19.0 21.0 1.0
1099 184 1 3.0 7.0 0.0
1100 184 1 3.0 8.0 0.0
1101 184 1 3.0 9.0 0.0
1102 184 1 3.0 10.0 0.0
1103 184 1 3.0 11.0 0.0
1104 184 1 3.0 12.0 0.0
1105 185 1 23.0 15.0 21.0
1106 185 1 23.0 16.0 21.0
1107 185 1 23.0 17.0 21.0
1108 185 1 23.0 18.0 21.0
1109 185 1 23.0 19.0 21.0
1110 185 1 23.0 20.0 21.0
1111 186 1 12.0 22.0 5.0
1112 186 1 12.0 22.0 6.0
1113 186 1 12.0 22.0 7.0
1114 186 1 12.0 22.0 8.0
1115 186 1 12.0 22.0 9.0
1116 186 1 12.0 22.0 10.0
1117 187 1 10.0 16.0 24.0
1118 187 1 10.0 17.0 24.0
1119 187 1 10.0 18.0 24.0
1120 187 1 10.0 19.0 24.0
1121 187 1 10.0 20.0 24.0
1122 187 1 10.0 21.0 24.0
1123 188 1 23.0 10.0 2.0
1124 188 1 23.0 11.0 2.0
1125 188 1 23.0 12.0 2.0
1126 188 1 23.0 13.0 2.0
1127 188 1 23.0 14.0 2.0
1128 188 1 23.0 15.0 2.0
1129 189 1 11.0 24.0 14.0
1130 189 1 11.0 24.0 15.0
1131 189 1 11.0 24.0 16.0
1132 189 1 11.0 24.0 17.0
1133 189 1 11.0 24.0 18.0
1134 189 1 11.0 24.0 19.0
1135 190 1 5.0 12.0 14.0
1136 190 1 5.0 13.0 14.0
1137 190 1 5.0 14.0 14.0
1138 190 1 5.0 15.0 14.0
1139 190 1 5.0 16.0 14.0
1140 190 1 5.0 17.0 14.0
1141 191 1 8.0 28.0 3.0
1142 191 1 9.0 28.0 3.0
1143 191 1 10.0 28.0 3.0
1144 191 1 11.0 28.0 3.0
1145 191 1 12.0 28.0 3.0
1146 191 1 13.0 28.0 3.0
1147 192 1 6.0 22.0 16.0
1148 192 1 6.0 22.0 17.0
1149 192 1 6.0 22.0 18.0
1150 192 1 6.0 22.0 19.0
1151 192 1 6.0 22.0 20.0
1152 192 1 6.0 22.0 21.0
1153 193 1 11.0 18.0 21.0
1154 193 1 12.0 18.0 21.0
1155 193 1 13.0 18.0 21.0
1156 193 1 14.0 18.0 21.0
1157 193 1 15.0 18.0 21.0
1158 193 1 16.0 18.0 21.0
1159 194 1 7.0 6.0 17.0
1160 194 1 7.0 7.0 17.0
1161 194 1 7.0 8.0 17.0
1162 194 1 7.0 9.0 17.0
1163 194 1 7.0 10.0 17.0
1164 194 1 7.0 11.0 17.0
1165 195 1 20.0 21.0 12.0
1166 195 1 20.0 22.0 12.0
1167 195 1 20.0 23.0 12.0
1168 195 1 20.0 24.0 12.0
1169 195 1 20.0 25.0 12.0
1170 195 1 20.0 26.0 12.0
1171 196 1 3.0 28.0 11.0
1172 196 1 3.0 28.0 12.0
1173 196 1 3.0 28.0 13.0
1174 196 1 3.0 28.0 14.0
1175 196 1 3.0 28.0 15.0
1176 196 1 3.0 28.0 16.0
1177 197 1 1.0 29.0 10.0
1178 197 1 1.0 29.0 11.0
1179 197 1 1.0 29.0 12.0
1180 197 1 1.0 29.0 13.0
1181 197 1 1.0 29.0 14.0
1182 197 1 1.0 29.0 15.0
1183 198 1 14.0 29.0 18.0
1184 198 1 15.0 29.0 18.0
1185 198 1 16.0 29.0 18.0
1186 198 1 17.0 29.0 18.0
1187 198 1 18.0 29.0 18.0
1188 198 1 19.0 29.0 18.0
1189 199 1 11.0 3.0 24.0
1190 199 1 12.0 3.0 24.0
1191 199 1 13.0 3.0 24.0
1192 199 1 14.0 3.0 24.0
1193 199 1 15.0 3.0 24.0
1194 199 1 16.0 3.0 24.0
1195 200 1 26.0 8.0 11.0
1196 200 1 26.0 9.0 11.0
1197 200 1 26.0 10.0 11.0
1198 200 1 26.0 11.0 11.0
1199 200 1 26.0 12.0 11.0
1200 200 1 26.0 13.0 11.0
1201 201 1 10.0 25.0 14.0
1202 201 1 10.0 25.0 15.0
1203 201 1 10.0 25.0 16.0
1204 201 1 10.0 25.0 17.0
1205 201 1 10.0 25.0 18.0
1206 201 1 10.0 25.0 19.0
1207 202 1 19.0 7.0 25.0
1208 202 1 19.0 8.0 25.0
1209 202 1 19.0 9.0 25.0
1210 202 1 19.0 10.0 25.0
1211 202 1 19.0 11.0 25.0
1212 202 1 19.0 12.0 25.0
1213 203 1 27.0 16.0 2.0
1214 203 1 27.0 16.0 3.0
1215 203 1 27.0 16.0 4.0
1216 203 1 27.0 16.0 5.0
1217 203 1 27.0 16.0 6.0
1218 203 1 27.0 16.0 7.0
1219 204 1 11.0 6.0 19.0
1220 204 1 11.0 6.0 20.0
1221 204 1 11.0 6.0 21.0
1222 204 1 11.0 6.0 22.0
1223 204 1 11.0 6.0 23.0
1224 204 1 11.0 6.0 24.0
1225 205 1 6.0 4.0 9.0
1226 205 1 6.0 4.0 10.0
1227 205 1 6.0 4.0 11.0
1228 205 1 6.0 4.0 12.0
1229 205 1 6.0 4.0 13.0
1230 205 1 6.0 4.0 14.0
1231 206 1 1.0 10.0 21.0
1232 206 1 2.0 10.0 21.0
1233 206 1 3.0 10.0 21.0
1234 206 1 4.0 10.0 21.0
1235 206 1 5.0 10.0 21.0
1236 206 1 6.0 10.0 21.0
1237 207 1 27.0 6.0 6.0
1238 207 1 27.0 6.0 7.0
1239 207 1 27.0 6.0 8.0
1240 207 1 27.0 6.0 9.0
1241 207 1 27.0 6.0 10.0
1242 207 1 27.0 6.0 11.0
1243 208 1 15.0 11.0 2.0
1244 208 1 16.0 11.0 2.0
1245 208 1 17.0 11.0 2.0
1246 208 1 18.0 11.0 2.0
1247 208 1 19.0 11.0 2.0
1248 208 1 20.0 11.0 2.0
1249 209 1 16.0 4.0 5.0
1250 209 1 16.0 4.0 6.0
1251 209 1 16.0 4.0 7.0
1252 209 1 16.0 4.0 8.0
1253 209 1 16.0 4.0 9.0
1254 209 1 16.0 4.0 10.0
1255 210 1 23.0 14.0 17.0
1256 210 1 23.0 15.0 17.0
1257 210 1 23.0 16.0 17.0
1258 210 1 23.0 17.0 17.0
1259 210 1 23.0 18.0 17.0
1260 210 1 23.0 19.0 17.0
1261 211 1 22.0 9.0 20.0
1262 211 1 23.0 9.0 20.0
1263 211 1 24.0 9.0 20.0
1264 211 1 25.0 9.0 20.0
1265 211 1 26.0 9.0 20.0
1266 211 1 27.0 9.0 20.0
1267 212 1 21.0 4.0 15.0
1268 212 1 21.0 5.0 15.0
1269 212 1 21.0 6.0 15.0
1270 212 1 21.0 7.0 15.0
1271 212 1 21.0 8.0 15.0
1272 212 1 21.0 9.0 15.0
1273 213 1 4.0 3.0 13.0
1274 213 1 5.0 3.0 13.0
1275 213 1 6.0 3.0 13.0
1276 213 1 7.0 3.0 13.0
1277 213 1 8.0 3.0 13.0
1278 213 1 9.0 3.0 13.0
1279 214 1 21.0 22.0 29.0
1280 214 1 21.0 23.0 29.0
1281 214 1 21.0 24.0 29.0
1282 214 1 21.0 25.0 29.0
1283 214 1 21.0 26.0 29.0
1284 214 1 21.0 27.0 29.0
1285 215 1 17.0 0.0 24.0
1286 215 1 17.0 1.0 24.0
1287 215 1 17.0 2.0 24.0
1288 215 1 17.0 3.0 24.0
1289 215 1 17.0 4.0 24.0
1290 215 1 17.0 5.0 24.0
1291 216 1 14.0 11.0 0.0
1292 216 1 14.0 11.0 1.0
1293 216 1 14.0 11.0 2.0
1294 216 1 14.0 11.0 3.0
1295 216 1 14.0 11.0 4.0
1296 216 1 14.0 11.0 5.0
1297 217 1 16.0 2.0 19.0
1298 217 1 17.0 2.0 19.0
1299 217 1 18.0 2.0 19.0
1300 217 1 19.0 2.0 19.0
1301 217 1 20.0 2.0 19.0
1302 217 1 21.0 2.0 19.0
1303 218 1 23.0 15.0 29.0
1304 218 1 24.0 15.0 29.0
1305 218 1 25.0 15.0 29.0
1306 218 1 26.0 15.0 29.0
1307 218 1 27.0 15.0 29.0
1308 218 1 28.0 15.0 29.0
1309 219 1 23.0 19.0 15.0
1310 219 1 23.0 20.0 15.0
1311 219 1 23.0 21.0 15.0
1312 219 1 23.0 22.0 15.0
1313 219 1 23.0 23.0 15.0
1314 219 1 23.0 24.0 15.0
1315 220 1 18.0 20.0 16.0
1316 220 1 19.0 20.0 16.0
1317 220 1 20.0 20.0 16.0
1318 220 1 21.0 20.0 16.0
1319 220 1 22.0 20.0 16.0
1320 220 1 23.0 20.0 16.0
1321 221 1 2.0 18.0 15.0
1322 221 1 2.0 18.0 16.0
1323 221 1 2.0 18.0 17.0
1324 221 1 2.0 18.0 18.0
1325 221 1 2.0 18.0 19.0
1326 221 1 2.0 18.0 20.0
1327 222 1 29.0 11.0 15.0
1328 222 1 29.0 11.0 16.0
1329 222 1 29.0 11.0 17.0
1330 222 1 29.0 11.0 18.0
1331 222 1 29.0 11.0 19.0
1332 222 1 29.0 11.0 20.0
1333 223 1 6.0 18.0 29.0
1334 223 1 6.0 19.0 29.0
1335 223 1 6.0 20.0 29.0
1336 223 1 6.0 21.0 29.0
1337 223 1 6.0 22.0 29.0
1338 223 1 6.0 23.0 29.0
1339 224 1 4.0 8.0 24.0
1340 224 1 4.0 9.0 24.0
1341 224 1 4.0 10.0 24.0
1342 224 1 4.0 11.0 24.0
1343 224 1 4.0 12.0 24.0
1344 224 1 4.0 13.0 24.0
1345 225 1 4.0 1.0 5.0
1346 225 1 4.0 2.0 5.0
1347 225 1 4.0 3.0 5.0
1348 225 1 4.0 4.0 5.0
1349 225 1 4.0 5.0 5.0
1350 225 1 4.0 6.0 5.0
1351 226 1 10.0 9.0 8.0
1352 226 1 10.0 10.0 8.0
1353 226 1 10.0 11.0 8.0
1354 226 1 10.0 12.0 8.0
1355 226 1 10.0 13.0 8.0
1356 226 1 10.0 14.0 8.0
1357 227 1 2.0 13.0 7.0
1358 227 1 2.0 14.0 7.0
1359 227 1 2.0 15.0 7.0
1360 227 1 2.0 16.0 7.0
1361 227 1 2.0 17.0 7.0
1362 227 1 2.0 18.0 7.0
1363 228 1 5.0 7.0 13.0
1364 228 1 5.0 7.0 14.0
1365 228 1 5.0 7.0 15.0
1366 228 1 5.0 7.0 16.0
1367 228 1 5.0 7.0 17.0
1368 228 1 5.0 7.0 18.0
1369 229 1 23.0 10.0 18.0
1370 229 1 23.0 11.0 18.0
1371 229 1 23.0 12.0 18.0
1372 229 1 23.0 13.0 18.0
1373 229 1 23.0 14.0 18.0
1374 229 1 23.0 15.0 18.0
1375 230 1 12.0 25.0 1.0
1376 230 1 13.0 25.0 1.0
1377 230 1 14.0 25.0 1.0
1378 230 1 15.0 25.0 1.0
1379 230 1 16.0 25.0 1.0
1380 230 1 17.0 25.0 1.0
1381 231 1 16.0 26.0 19.0
1382 231 1 17.0 26.0 19.0
1383 231 1 18.0 26.0 19.0
1384 231 1 19.0 26.0 19.0
1385 231 1 20.0 26.0 19.0
1386 231 1 21.0 26.0 19.0
1387 232 1 3.0 27.0 20.0
1388 232 1 3.0 27.0 21.0
1389 232 1 3.0 27.0 22.0
1390 232 1 3.0 27.0 23.0
1391 232 1 3.0 27.0 24.0
1392 232 1 3.0 27.0 25.0
1393 233 1 16.0 1.0 29.0
1394 233 1 16.0 2.0 29.0
1395 233 1 16.0 3.0 29.0
1396 233 1 16.0 4.0 29.0
1397 233 1 16.0 5.0 29.0
1398 233 1 16.0 6.0 29.0
1399 234 1 2.0 17.0 23.0
1400 234 1 2.0 18.0 23.0
1401 234 1 2.0 19.0 23.0
1402 234 1 2.0 20.0 23.0
1403 234 1 2.0 21.0 23.0
1404 234 1 2.0 22.0 23.0
1405 235 1 0.0 23.0 14.0
1406 235 1 0.0 24.0 14.0
1407 235 1 0.0 25.0 14.0
1408 235 1 0.0 26.0 14.0
1409 235 1 0.0 27.0 14.0
1410 235 1 0.0 28.0 14.0
1411 236 1 4.0 16.0 27.0
1412 236 1 4.0 17.0 27.0
1413 236 1 4.0 18.0 27.0
1414 236 1 4.0 19.0 27.0
1415 236 1 4.0 20.0 27.0
1416 236 1 4.0 21.0 27.0
1417 237 1 9.0 25.0 4.0
1418 237 1 10.0 25.0 4.0
1419 237 1 11.0 25.0 4.0
1420 237 1 12.0 25.0 4.0
1421 237 1 13.0 25.0 4.0
1422 237 1 14.0 25.0 4.0
1423 238 1 1.0 2.0 2.0
1424 238 1 2.0 2.0 2.0
1425 238 1 3.0 2.0 2.0
1426 238 1 4.0 2.0 2.0
1427 238 1 5.0 2.0 2.0
1428 238 1 6.0 2.0 2.0
1429 239 1 19.0 7.0 17.0
1430 239 1 19.0 7.0 18.0
1431 239 1 19.0 7.0 19.0
1432 239 1 19.0 7.0 20.0
1433 239 1 19.0 7.0 21.0
1434 239 1 19.0 7.0 22.0
1435 240 1 19.0 3.0 15.0
1436 240 1 19.0 4.0 15.0
1437 240 1 19.0 5.0 15.0
1438 240 1 19.0 6.0 15.0
1439 240 1 19.0 7.0 15.0
1440 240 1 19.0 8.0 15.0
1441 241 1 10.0 24.0 25.0
1442 241 1 11.0 24.0 25.0
1443 241 1 12.0 24.0 25.0
1444 241 1 13.0 24.0 25.0
1445 241 1 14.0 24.0 25.0
1446 241 1 15.0 24.0 25.0
1447 242 1 11.0 11.0 16.0
1448 242 1 12.0 11.0 16.0
1449 242 1 13.0 11.0 16.0
1450 242 1 14.0 11.0 16.0
1451 242 1 15.0 11.0 16.0
1452 242 1 16.0 11.0 16.0
1453 243 1 10.0 15.0 4.0
1454 243 1 11.0 15.0 4.0
1455 243 1 12.0 15.0 4.0
1456 243 1 13.0 15.0 4.0
1457 243 1 14.0 15.0 4.0
1458 243 1 15.0 15.0 4.0
1459 244 1 19.0 17.0 4.0
1460 244 1 19.0 17.0 5.0
1461 244 1 19.0 17.0 6.0
1462 244 1 19.0 17.0 7.0
1463 244 1 19.0 17.0 8.0
1464 244 1 19.0 17.0 9.0
1465 245 1 19.0 5.0 0.0
1466 245 1 19.0 5.0 1.0
1467 245 1 19.0 5.0 2.0
1468 245 1 19.0 5.0 3.0
1469 245 1 19.0 5.0 4.0
1470 245 1 19.0 5.0 5.0
1471 246 1 6.0 2.0 5.0
1472 246 1 7.0 2.0 5.0
1473 246 1 8.0 2.0 5.0
1474 246 1 9.0 2.0 5.0
1475 246 1 10.0 2.0 5.0
1476 246 1 11.0 2.0 5.0
1477 247 1 9.0 16.0 29.0
1478 247 1 9.0 17.0 29.0
1479 247 1 9.0 18.0 29.0
1480 247 1 9.0 19.0 29.0
1481 247 1 9.0 20.0 29.0
1482 247 1 9.0 21.0 29.0
1483 248 1 28.0 11.0 17.0
1484 248 1 28.0 12.0 17.0
1485 248 1 28.0 13.0 17.0
1486 248 1 28.0 14.0 17.0
1487 248 1 28.0 15.0 17.0
1488 248 1 28.0 16.0 17.0
1489 249 1 26.0 9.0 23.0
1490 249 1 26.0 9.0 24.0
1491 249 1 26.0 9.0 25.0
1492 249 1 26.0 9.0 26.0
1493 249 1 26.0 9.0 27.0
1494 249 1 26.0 9.0 28.0
1495 250 1 11.0 15.0 25.0
1496 250 1 11.0 16.0 25.0
1497 250 1 11.0 17.0 25.0
1498 250 1 11.0 18.0 25.0
1499 250 1 11.0 19.0 25.0
1500 250 1 11.0 20.0 25.0
1501 251 1 7.0 28.0 18.0
1502 251 1 7.0 28.0 19.0
1503 251 1 7.0 28.0 20.0
1504 251 1 7.0 28.0 21.0
1505 251 1 7.0 28.0 22.0
1506 251 1 7.0 28.0 23.0
1507 252 1 18.0 25.0 18.0
1508 252 1 19.0 25.0 18.0
1509 252 1 20.0 25.0 18.0
1510 252 1 21.0 25.0 18.0
1511 252 1 22.0 25.0 18.0
1512 252 1 23.0 25.0 18.0
1513 253 1 12.0 21.0 18.0
1514 253 1 12.0 22.0 18.0
1515 253 1 12.0 23.0 18.0
1516 253 1 12.0 24.0 18.0
1517 253 1 12.0 25.0 18.0
1518 253 1 12.0 26.0 18.0
1519 254 1 1.0 23.0 23.0
1520 254 1 1.0 23.0 24.0
1521 254 1 1.0 23.0 25.0
1522 254 1 1.0 23.0 26.0
1523 254 1 1.0 23.0 27.0
1524 254 1 1.0 23.0 28.0
1525 255 1 3.0 9.0 28.0
